_ID,TITLE,ISSUINGORGANIZATION,CERTIFICATE_ID,ISSUANCEDATE,EXPIRATIONDATE,DESCRIPTION,EMP_ID,APPROVAL,__V
660f8d63cf56a208f379bbf5,Python,Warren and Sons,eea9b7c8-59cd-44bc-9ac1-f9719ed400ae,2003-02-28 00:00:00,2024-04-17 00:00:00,Hope catch decade opportunity specific travel.,EMP_972,Rejected,0
660f8d63cf56a208f379bbf6,Java,Calderon and Sons,1d023954-323f-46b7-8925-4edb0e684f5c,1987-11-18 00:00:00,2024-04-20 00:00:00,Edge place by these.,EMP_973,Approved,0
660f8d63cf56a208f379bbf7,Azure,"Stafford, Roth and Hutchinson",457d5176-b259-4bac-96c8-c2219518d1ab,2017-01-21 00:00:00,2024-04-16 00:00:00,She deal technology personal size together.,EMP_974,Rejected,0
660f8d63cf56a208f379bbf8,Computer Vision,"Davis, Ryan and Suarez",82af2e05-2bdc-4214-a4ac-7e96f6496217,1979-02-26 00:00:00,2024-04-08 00:00:00,Sit region as network well ago.,EMP_975,Approved,0
660f8d63cf56a208f379bbf9,Decision-Making Skills,Newman-Garcia,d4e72386-8d31-499b-8762-5f282ef6a570,1970-04-08 00:00:00,2024-04-18 00:00:00,Wish quality kind property.,EMP_976,Rejected,0
660f8d63cf56a208f379bbfa,Spark),"Barron, Davis and Bryant",6be49baf-641b-4e97-994c-dbef8efbad0f,1991-05-10 00:00:00,2024-04-14 00:00:00,Strategy enter attack level number.,EMP_977,Approved,0
660f8d63cf56a208f379bbfb,Android Studio,"Patel, Caldwell and Waller",77840836-e0b3-496f-8606-3081bf65dc0b,1972-10-03 00:00:00,2024-05-01 00:00:00,Range assume police store enjoy stock.,EMP_978,Approved,0
660f8d63cf56a208f379bbfc,Scikit-learn,Mullen-Holt,b22a373a-3127-470d-a562-450b0b8ee5f7,1989-01-30 00:00:00,2024-04-16 00:00:00,Stock accept seat statement art.,EMP_979,Rejected,0
660f8d63cf56a208f379bbfd,PostgreSQL,Ramirez-Miller,58722af2-9ad8-45e8-a8bb-915be85f2047,2008-05-28 00:00:00,2024-04-07 00:00:00,Newspaper source training capital executive.,EMP_980,Approved,0
660f8d63cf56a208f379bbfe,Technical Proficiency (specific to the employee's field),"Mcfarland, Graves and Reyes",55f460fb-b8d6-4747-b455-650d47c68b83,1986-07-25 00:00:00,2024-04-12 00:00:00,Agree board beyond five.,EMP_981,Rejected,0
660f8d63cf56a208f379bbff,Analytical Skills,Howe-Wilson,a285709e-5b15-4409-8ab7-880117baf0bb,1980-05-10 00:00:00,2024-04-12 00:00:00,Church community three detail mean economic open.,EMP_982,Approved,0
660f8d63cf56a208f379bc00,Hibernate,White-Smith,41d601e7-b276-47f7-833c-8f403e0b6eb4,1987-08-27 00:00:00,2024-04-30 00:00:00,Defense magazine professor member coach mention.,EMP_983,Approved,0
660f8d63cf56a208f379bc01,UI/UX Design Principles,"Robinson, Day and Scott",3b037656-f8d9-4520-a013-7f1442b589f0,2019-03-14 00:00:00,2024-05-03 00:00:00,Instead trip picture pretty her.,EMP_984,Approved,0
660f8d63cf56a208f379bc02,Leadership Abilities,Brown-Ruiz,a1ead0e0-aac4-47d9-adf4-5f8f4bca12f9,1978-06-01 00:00:00,2024-04-23 00:00:00,Successful be anyone.,EMP_985,Rejected,0
660f8d63cf56a208f379bc03,Express.js,Johnson Group,8976030f-1e2f-498f-b1b7-ccc37d2cab5b,1978-10-19 00:00:00,2024-04-28 00:00:00,Bit Mrs almost upon evening its work.,EMP_986,Rejected,0
660f8d63cf56a208f379bc04,Swift,Ellis PLC,f3ad3dae-00ab-498d-9383-fae3e7c5ab84,1992-04-22 00:00:00,2024-04-27 00:00:00,Policy without able.,EMP_987,Rejected,0
660f8d63cf56a208f379bc05,PyTorch,Garcia-Howard,b1cf1c65-1632-4d02-8d1f-8486d23a7ab8,2020-12-21 00:00:00,2024-04-28 00:00:00,Data and economy education state.,EMP_988,Rejected,0
660f8d63cf56a208f379bc06,Oracle,Finley Ltd,376ea2b7-b01c-4e08-b3db-26c1f16d7d3b,1991-10-02 00:00:00,2024-04-29 00:00:00,Evening discussion rather summer including benefit.,EMP_989,Approved,0
660f8d63cf56a208f379bc07,Xcode,"Hernandez, Perez and Payne",93be8cb7-c6f5-4dad-a511-9ca459e3c3b4,1980-08-13 00:00:00,2024-04-21 00:00:00,Herself past general camera college according contain.,EMP_990,Approved,0
660f8d63cf56a208f379bc08,MongoDB,Kennedy Inc,07b2b464-f077-4279-b135-41ccf6e8ac8a,2008-04-25 00:00:00,2024-05-02 00:00:00,Reflect already case support key arrive.,EMP_991,Rejected,0
660f8d63cf56a208f379bc09,Azure,Holmes Inc,b2d58900-49b2-4b53-a03e-2741bb5ab35f,2022-12-15 00:00:00,2024-04-06 00:00:00,Seek more than finally.,EMP_992,Rejected,0
660f8d63cf56a208f379bc0a,Arduino,Sanchez LLC,e95731c2-7e89-4bd8-be28-5e79e18e98dd,2011-10-17 00:00:00,2024-05-01 00:00:00,Identify onto successful over leg whether.,EMP_993,Rejected,0
660f8d63cf56a208f379bc0b,Natural Language Processing (NLP),Martin PLC,5bf6e72f-2e16-4db7-8ac4-104dacbbb0f1,2010-07-14 00:00:00,2024-04-10 00:00:00,Likely cause matter challenge still affect.,EMP_994,Approved,0
660f8d63cf56a208f379bc0c,Adaptability,"Burton, Sanchez and Wilson",4c89b3c8-a7ab-4385-bed7-1b3825a066d1,2021-08-30 00:00:00,2024-04-21 00:00:00,East democratic trade certain.,EMP_995,Approved,0
660f8d63cf56a208f379bc0d,Xcode,Taylor-Lopez,f8c1e6a6-ad28-42a2-a1ae-9016bfa8f51e,2011-11-19 00:00:00,2024-04-20 00:00:00,Staff customer coach speech bad.,EMP_996,Approved,0
660f8d63cf56a208f379bc0e,SQL,Young LLC,778666dc-9424-43d3-81d9-0342c83d86b8,1972-01-21 00:00:00,2024-04-10 00:00:00,Modern fact nice position show especially kid.,EMP_997,Approved,0
660f8d63cf56a208f379bc0f,Xcode,Holmes and Sons,abaa9e9c-c11b-4cf6-a858-a597da646b7f,1996-05-06 00:00:00,2024-04-23 00:00:00,Knowledge report number front drug process day.,EMP_998,Rejected,0
660f8d63cf56a208f379bc10,Git,Wood-Zimmerman,66cc44b6-b9d7-4a54-be43-c580215280f9,2003-04-16 00:00:00,2024-04-10 00:00:00,Another sign guess.,EMP_999,Rejected,0
660f8d63cf56a208f379bc11,HTML/CSS,Thornton-Gibson,fd5170e8-9cf2-49c9-a189-45397e18005e,2003-04-25 00:00:00,2024-04-22 00:00:00,Where oil before.,EMP_1000,Approved,0
660f8d63cf56a208f379bc12,Attention to Detail,"Carroll, Chan and Reyes",7f63696b-b050-4a6c-8e91-50be780438ca,1990-07-18 00:00:00,2024-04-14 00:00:00,Stage mention try receive or professional interesting.,EMP_1001,Rejected,0
660f8d63cf56a208f379bc13,Kubernetes,Mccann LLC,8445f95c-2267-47c6-844b-e42eac6c303d,1990-03-14 00:00:00,2024-05-03 00:00:00,Pressure amount wrong read determine later.,EMP_0,Approved,0
660f8d63cf56a208f379bc14,Technical Proficiency (specific to the employee's field),"Chan, Hull and Navarro",09087c2a-55ea-4349-9056-dc586f6ade14,1983-12-01 00:00:00,2024-04-19 00:00:00,Allow almost region may.,EMP_1,Rejected,0
660f8d63cf56a208f379bc15,Networking Abilities,Esparza LLC,d9303d70-bf18-4d68-8c4f-c600923ee58e,2006-01-06 00:00:00,2024-04-20 00:00:00,That year attorney with.,EMP_2,Rejected,0
660f8d63cf56a208f379bc16,Ethereum),Cortez Group,7fd00a92-af2b-4ba6-8789-21229e1299fe,1992-02-09 00:00:00,2024-05-03 00:00:00,Program baby dark office institution draw these.,EMP_3,Approved,0
660f8d63cf56a208f379bc17,PyTorch,"Hughes, Lopez and Nichols",11e79fb6-f04d-41af-a940-379891371dac,2008-09-01 00:00:00,2024-04-26 00:00:00,Case million point it.,EMP_12,Approved,0
660f8d63cf56a208f379bc18,Decision-Making Skills,Mueller-Flynn,9ac589eb-a5eb-4547-bdd9-21d9cb1dfb11,1978-11-10 00:00:00,2024-05-04 00:00:00,Structure better culture far.,EMP_13,Approved,0
660f8d63cf56a208f379bc19,Kotlin,Ryan-Pacheco,f44dd5e2-2665-4366-b52c-e5c9d7a86570,1976-04-09 00:00:00,2024-04-23 00:00:00,Add use color whole who somebody.,EMP_14,Rejected,0
660f8d63cf56a208f379bc1a,Xcode,"Higgins, Preston and Clark",e02caf41-b053-48ec-a23f-78ac845b7cc1,2008-11-17 00:00:00,2024-04-27 00:00:00,Box theory program shake threat.,EMP_15,Approved,0
660f8d63cf56a208f379bc1b,UI/UX Design Principles,Ford-Price,aecdbc18-0d2d-43b7-96eb-f334e151e9ea,1999-10-23 00:00:00,2024-04-12 00:00:00,Series name work relate Democrat meeting century.,EMP_16,Rejected,0
660f8d63cf56a208f379bc1c,Selenium,Pena LLC,a967e2df-274d-424c-9360-72d3cf3fed37,1989-05-11 00:00:00,2024-04-07 00:00:00,Human ball sell help bar break.,EMP_17,Approved,0
660f8d63cf56a208f379bc1d,Ethereum),"Lopez, Palmer and Pierce",958f4983-f3f4-401f-96e0-c636dc00308a,1978-12-30 00:00:00,2024-04-11 00:00:00,Fire much everything meet many score.,EMP_18,Rejected,0
660f8d63cf56a208f379bc1e,JIRA,Harris-Bean,1e3e6510-6005-4c13-af5d-cf07545f465d,1979-05-17 00:00:00,2024-04-08 00:00:00,White knowledge analysis four.,EMP_19,Rejected,0
660f8d63cf56a208f379bc1f,Problem-Solving Skills,Underwood and Sons,be3a97bc-800d-4cb0-ab18-ec90ae186866,1987-04-12 00:00:00,2024-05-03 00:00:00,Door mother manage billion what.,EMP_20,Approved,0
660f8d63cf56a208f379bc20,Spring Framework,Montoya and Sons,138b7352-7157-45c3-a172-42b543f58610,1971-02-24 00:00:00,2024-05-03 00:00:00,Conference must style see movement former human.,EMP_21,Rejected,0
660f8d63cf56a208f379bc21,UI/UX Design Principles,Jackson Ltd,9d8766c2-73d8-4da4-be16-4d8f89afc6fb,2023-06-15 00:00:00,2024-04-17 00:00:00,Act nearly sort election.,EMP_22,Approved,0
660f8d63cf56a208f379bc22,RESTful APIs,Blair and Sons,88d1d7e8-5d68-4fc8-b6a3-c303ce7c1541,1972-10-21 00:00:00,2024-04-07 00:00:00,Subject quickly foreign too of expert institution.,EMP_23,Approved,0
660f8d63cf56a208f379bc23,Angular,"Wheeler, Taylor and Robles",944a1c90-79dc-445e-bcd1-f8e949123f03,2000-04-12 00:00:00,2024-04-27 00:00:00,Smile management standard water turn social should.,EMP_24,Rejected,0
660f8d63cf56a208f379bc24,MySQL,Porter-Valenzuela,79238f5d-0a5e-49f6-93a3-31520c064106,2016-06-17 00:00:00,2024-04-17 00:00:00,Last move not that door.,EMP_25,Approved,0
660f8d63cf56a208f379bc25,AWS,"Ruiz, Mills and Butler",aeaa10cd-5a3b-4071-a662-322ea0572a6c,2008-09-06 00:00:00,2024-04-11 00:00:00,Adult sell couple us between high work.,EMP_26,Rejected,0
660f8d63cf56a208f379bc26,Teamwork and Collaboration,"Ball, Gonzalez and Rodriguez",7e264d14-5cd6-48a3-90c0-4ef1e86dff7d,1972-12-21 00:00:00,2024-04-23 00:00:00,Crime suddenly adult statement try nature where camera.,EMP_27,Approved,0
660f8d63cf56a208f379bc27,Technical Proficiency (specific to the employee's field),"Moore, Hamilton and King",57e4bd0c-3c59-4875-98a7-b7ab0e98dff1,1994-02-14 00:00:00,2024-04-29 00:00:00,Appear stock light according beat behind.,EMP_28,Rejected,0
660f8d63cf56a208f379bc28,Teamwork and Collaboration,Soto-Miller,a2cd7505-ffbf-4cc7-973d-883dcf60e36a,1975-10-05 00:00:00,2024-04-24 00:00:00,Drive government west television.,EMP_29,Rejected,0
660f8d63cf56a208f379bc29,Project Management Skills,"Gomez, Morris and Joseph",eead101e-b7a9-408c-aed2-10a2b107dc57,2013-10-25 00:00:00,2024-04-29 00:00:00,Know scientist nearly factor.,EMP_30,Approved,0
660f8d63cf56a208f379bc2a,IoT Development,James-Perez,adb7ae83-b542-4af9-a37c-ad409ec1eabe,2006-02-05 00:00:00,2024-04-07 00:00:00,Friend government rise.,EMP_31,Approved,0
660f8d63cf56a208f379bc2b,Ethereum),"Kennedy, Martinez and Barr",ff173b21-3f81-4186-8431-19d85a671f87,1995-08-16 00:00:00,2024-04-27 00:00:00,Record someone key chair.,EMP_32,Approved,0
660f8d63cf56a208f379bc2c,Raspberry Pi,"Bates, Freeman and Smith",3d076161-b4f5-494b-bd36-179083f77c49,1974-02-04 00:00:00,2024-04-06 00:00:00,Your heavy professor opportunity care PM drug.,EMP_33,Approved,0
660f8d63cf56a208f379bc2d,Communication Skills,"Hartman, Murphy and Murphy",d5ee99c5-a275-43ab-922c-8a4a0f6517d2,2020-04-15 00:00:00,2024-04-11 00:00:00,Indeed his personal hear break consider probably.,EMP_34,Approved,0
660f8d63cf56a208f379bc2e,Swift,Ferrell Inc,fe720db4-3afe-49fb-bd9d-606ba5bf9142,1982-03-27 00:00:00,2024-04-09 00:00:00,Resource cost there computer.,EMP_35,Approved,0
660f8d63cf56a208f379bc2f,Natural Language Processing (NLP),"Simpson, Hood and Whitney",e9197761-39af-4eb8-b6fc-eda2d19f778f,1988-04-12 00:00:00,2024-04-17 00:00:00,Someone whatever size enough such worry discuss.,EMP_36,Rejected,0
660f8d63cf56a208f379bc30,Python,White-Mendez,54eaf07f-ea39-422b-973f-23e27df7c8db,1979-12-12 00:00:00,2024-04-12 00:00:00,Newspaper entire those better stuff.,EMP_37,Rejected,0
660f8d63cf56a208f379bc31,Networking Abilities,"Dawson, Clay and Robertson",3ec92ceb-b7d3-4690-b753-cc3e15ff34f8,2009-09-02 00:00:00,2024-04-17 00:00:00,At town improve tend sister chair create.,EMP_38,Approved,0
660f8d63cf56a208f379bc32,Figma,Price-Johnson,a02f078c-f02d-417c-81f4-7ffb56eb6eee,2015-11-16 00:00:00,2024-04-19 00:00:00,Police important stock floor here whom.,EMP_39,Rejected,0
660f8d63cf56a208f379bc33,Project Management Skills,"Parsons, Ramos and Christensen",1a9a8ebc-7765-4b2b-a62f-114381f27e28,2013-01-01 00:00:00,2024-04-30 00:00:00,Hard economy work sister ok.,EMP_40,Approved,0
660f8d63cf56a208f379bc34,Time Management,Hernandez-Cox,c9e996ae-8e1c-433e-b407-d1659eb9e419,2017-08-04 00:00:00,2024-05-02 00:00:00,Free evidence under source.,EMP_41,Rejected,0
660f8d63cf56a208f379bc35,Raspberry Pi,Phillips-Mccarthy,c807f60c-d97c-4a07-b2fb-89ed9013e1d3,1974-09-01 00:00:00,2024-04-20 00:00:00,Total prove boy have.,EMP_42,Approved,0
660f8d63cf56a208f379bc36,Django,"Gay, Johnson and Diaz",30f7c0b2-6cf3-46a8-b270-34eedc8106de,1999-02-12 00:00:00,2024-04-12 00:00:00,About social avoid sign class feeling skin.,EMP_43,Approved,0
660f8d63cf56a208f379bc37,TensorFlow,Lopez PLC,43166331-f4f8-4d10-b490-fcb0730cce02,2008-10-20 00:00:00,2024-04-28 00:00:00,Soon person need especially change.,EMP_44,Approved,0
660f8d63cf56a208f379bc38,Teamwork and Collaboration,Shaw Inc,4a09e997-1c8e-4477-8fb1-319620bb78ff,1991-02-22 00:00:00,2024-04-07 00:00:00,Dog marriage ten.,EMP_45,Rejected,0
660f8d63cf56a208f379bc39,Attention to Detail,"Henderson, Holmes and Butler",6afe8122-2352-4d35-846f-3b35f21f6a81,1994-03-27 00:00:00,2024-04-30 00:00:00,Mr camera seat turn participant third.,EMP_46,Rejected,0
660f8d63cf56a208f379bc3a,Jenkins,"Lewis, Castaneda and Middleton",bc7385a5-d525-437f-b3ae-70b629cfe2bf,1996-12-07 00:00:00,2024-04-18 00:00:00,Not left item late summer.,EMP_47,Rejected,0
660f8d63cf56a208f379bc3b,AWS,"Wells, Cruz and Curtis",3cf2f8f4-dad3-459d-8cda-3dfff69463a4,2019-03-04 00:00:00,2024-04-13 00:00:00,Indeed care hospital to.,EMP_48,Rejected,0
660f8d63cf56a208f379bc3c,Teamwork and Collaboration,Rodriguez-Knight,0e43929b-d70c-4f7a-97ae-216be9d420a6,2019-06-04 00:00:00,2024-04-15 00:00:00,Sea consumer daughter laugh control.,EMP_49,Rejected,0
660f8d63cf56a208f379bc3d,Swift,Hernandez Inc,d02660e8-6ac8-4250-b5ac-588b07736b06,1981-01-11 00:00:00,2024-04-26 00:00:00,Plant region tax lawyer score.,EMP_50,Rejected,0
660f8d63cf56a208f379bc3e,Express.js,Browning-Burton,2ea6322d-29df-46e7-94e8-256b6fd08447,1980-06-05 00:00:00,2024-04-28 00:00:00,With already address once.,EMP_51,Rejected,0
660f8d63cf56a208f379bc3f,Communication Skills,Wells-Carter,f354dee1-8fb0-436e-b053-95a747e949b4,2022-01-31 00:00:00,2024-04-24 00:00:00,Determine daughter parent executive.,EMP_52,Approved,0
660f8d63cf56a208f379bc40,Time Management,Clark-Smith,8044d853-d9ff-41b9-96a6-4deb5d5c9029,2014-07-04 00:00:00,2024-04-28 00:00:00,Head can young great.,EMP_53,Rejected,0
660f8d63cf56a208f379bc41,TensorFlow,Peterson Group,725d0854-3fd7-4df2-9fff-b2ca5e3ddec0,1994-02-01 00:00:00,2024-04-09 00:00:00,Season difficult issue happen.,EMP_54,Rejected,0
660f8d63cf56a208f379bc42,Kubernetes,Ellis PLC,e1699b71-1f5c-4d42-9fe5-76d2112ececb,1982-05-17 00:00:00,2024-04-08 00:00:00,Heart generation begin Mrs office degree.,EMP_55,Approved,0
660f8d63cf56a208f379bc43,Big Data Technologies (Hadoop,"Boyer, Phillips and Lee",5712a1b7-8999-4706-9d6f-babde8fc540e,1971-07-02 00:00:00,2024-05-02 00:00:00,Value see visit.,EMP_56,Rejected,0
660f8d63cf56a208f379bc44,JavaScript,Ramirez and Sons,4cf44327-d208-4fba-bb31-6a8d38afba81,2000-02-04 00:00:00,2024-04-26 00:00:00,Country remember ever idea glass.,EMP_57,Approved,0
660f8d63cf56a208f379bc45,JavaScript,Smith Ltd,f782c7d9-b4c2-4327-adf7-ca676eafceac,1977-01-24 00:00:00,2024-04-13 00:00:00,Focus yourself upon never brother finally himself.,EMP_58,Rejected,0
660f8d63cf56a208f379bc46,PyTorch,Mann-Kerr,45b3dfc3-3c29-4a14-b791-08ae94f3e982,1974-11-19 00:00:00,2024-04-23 00:00:00,Spend pattern western man skill sign successful information.,EMP_59,Approved,0
660f8d63cf56a208f379bc47,IoT Development,Benitez-Lowe,425bd1df-5761-4373-b9dd-d99bd8daee67,2014-03-24 00:00:00,2024-04-08 00:00:00,Lay table well member network nature.,EMP_60,Rejected,0
660f8d63cf56a208f379bc48,JavaScript,Harris-Morgan,d1adc99b-bf30-438a-9f7c-bedb99a57101,1978-06-17 00:00:00,2024-04-14 00:00:00,Woman when quickly site can executive hundred station.,EMP_61,Approved,0
660f8d63cf56a208f379bc49,Flask,Gallagher Group,cb7db824-0243-4e52-8ea4-32a582233048,2024-03-07 00:00:00,2024-04-11 00:00:00,Stop use matter article your move.,EMP_62,Rejected,0
660f8d63cf56a208f379bc4a,JavaScript,Perkins-Mcclain,a44a2f37-d0c2-4a29-a7f1-a41205ac6bcb,1992-11-23 00:00:00,2024-04-10 00:00:00,Test response lead begin.,EMP_63,Approved,0
660f8d63cf56a208f379bc4b,Spring Framework,White-Irwin,c465792b-0039-4c55-b7a4-2032a145dd07,1988-12-23 00:00:00,2024-04-08 00:00:00,Later knowledge option beat health.,EMP_64,Approved,0
660f8d63cf56a208f379bc4c,GraphQL,"Gilbert, Cline and Patterson",a9096ce6-d082-4c89-bb2c-426928533eb7,1976-04-23 00:00:00,2024-04-10 00:00:00,Prove run try chair around bag daughter campaign.,EMP_65,Approved,0
660f8d63cf56a208f379bc4d,Creativity and Innovation,"Brooks, James and Johnson",567a031f-0466-42ed-b4bd-a2321bc5179b,1996-12-30 00:00:00,2024-04-19 00:00:00,Throw fill help discussion fall important majority.,EMP_66,Rejected,0
660f8d63cf56a208f379bc4e,Kubernetes,Padilla Group,09321961-40e8-4c92-963a-4b0a8e9e644d,2018-08-09 00:00:00,2024-04-29 00:00:00,Indicate manage suffer experience.,EMP_67,Rejected,0
660f8d63cf56a208f379bc4f,Research Skills,"Paul, Phillips and Johnson",daf6583d-a200-44c0-901a-15db0191c86e,1981-08-27 00:00:00,2024-04-22 00:00:00,Case least almost exactly issue feel.,EMP_68,Rejected,0
660f8d63cf56a208f379bc50,Android Studio,Wright-Evans,fe1e497a-dd5d-497a-ba1e-ebc246ebc58d,1989-09-29 00:00:00,2024-04-16 00:00:00,So whatever new west why among least.,EMP_69,Approved,0
660f8d63cf56a208f379bc51,RESTful APIs,Stephens-Dixon,4e3e9020-16d4-4aa7-b430-2129ffa542b3,2022-07-28 00:00:00,2024-04-12 00:00:00,Yes concern animal reveal particularly series new participant.,EMP_70,Rejected,0
660f8d63cf56a208f379bc52,Java,Ware-Williams,a879895b-a1bd-4ddb-8743-a1f78a2289c1,2020-01-24 00:00:00,2024-04-26 00:00:00,Century long vote north.,EMP_71,Rejected,0
660f8d63cf56a208f379bc53,TensorFlow,"Wilson, Douglas and Mckinney",95d75455-417e-45f9-925c-1d59692d44ad,1973-10-30 00:00:00,2024-04-23 00:00:00,Question he election within since box same share.,EMP_72,Approved,0
660f8d63cf56a208f379bc54,Hibernate,Martin LLC,61efedcd-39cd-4d09-92b9-69cd3edc54d2,2012-03-12 00:00:00,2024-04-22 00:00:00,Guy foot it point name.,EMP_73,Approved,0
660f8d63cf56a208f379bc55,Express.js,"Johnson, Powers and Jones",75e1b121-9e7f-49c7-b560-417f50c0c0a2,1970-10-21 00:00:00,2024-04-30 00:00:00,Father walk affect during.,EMP_74,Approved,0
660f8d63cf56a208f379bc56,React.js,"Griffin, Howard and Shelton",1378e687-7b45-4b8c-a056-cf2eec48bc1d,1970-05-17 00:00:00,2024-05-03 00:00:00,Five ask may choice reality meet sort.,EMP_75,Approved,0
660f8d63cf56a208f379bc57,Raspberry Pi,"Rivera, Long and Davis",8178b063-ecac-4a0a-85b3-6d8abd263cea,2021-10-24 00:00:00,2024-04-08 00:00:00,Eat read worry thought.,EMP_76,Approved,0
660f8d63cf56a208f379bc58,Python,Owens Group,8419e6e2-bca7-47cd-92df-375bd627b14d,1992-11-19 00:00:00,2024-04-18 00:00:00,Mrs clear six employee focus song.,EMP_77,Approved,0
660f8d63cf56a208f379bc59,Oracle,Fernandez-Wong,23c53e68-73fb-4ae7-ba6f-9222a034ec33,2023-05-08 00:00:00,2024-04-30 00:00:00,Yard describe view trial.,EMP_78,Approved,0
660f8d63cf56a208f379bc5a,Swift,Bradley LLC,1ff5b1bc-3df4-4a0d-b22c-59db89bf437a,2016-03-11 00:00:00,2024-04-21 00:00:00,Base long discussion TV way suddenly.,EMP_79,Approved,0
660f8d63cf56a208f379bc5b,Google Cloud Platform,Moore-Nichols,fe8af2f6-8eb5-4d86-ad0d-ab3788ae0a86,2022-09-25 00:00:00,2024-04-21 00:00:00,Back participant room reduce big.,EMP_80,Rejected,0
660f8d63cf56a208f379bc5c,Node.js,"Simon, Brown and Vasquez",a5a07bb5-d335-4600-bd66-a230f084d869,1983-11-20 00:00:00,2024-04-29 00:00:00,Old suffer what live claim into road group.,EMP_81,Approved,0
660f8d63cf56a208f379bc5d,Kotlin,"Swanson, Rowe and Lewis",f70867bc-4aa2-456b-bde5-a018b91864e7,2016-09-07 00:00:00,2024-04-24 00:00:00,Manager hit bit past change.,EMP_82,Rejected,0
660f8d63cf56a208f379bc5e,Decision-Making Skills,"Sherman, Hurley and Fletcher",517b5433-32e0-4a05-8dfc-f32c26479f62,1985-10-28 00:00:00,2024-04-29 00:00:00,Record thousand middle evening.,EMP_83,Rejected,0
660f8d63cf56a208f379bc5f,Research Skills,"Williams, Lewis and White",8012942e-e7da-4a19-85d6-27b24f9900b1,1971-10-16 00:00:00,2024-04-21 00:00:00,House account resource line.,EMP_84,Approved,0
660f8d63cf56a208f379bc60,Selenium,Peters and Sons,a6391461-a5e8-4423-b218-881ccc7e40fe,1982-02-05 00:00:00,2024-05-04 00:00:00,Court husband travel red.,EMP_85,Approved,0
660f8d63cf56a208f379bc61,Oracle,"Anderson, Carpenter and Bradshaw",482987e5-0c40-4f51-ae63-5389abf6e7fb,1996-12-27 00:00:00,2024-04-28 00:00:00,Certain really career approach every.,EMP_86,Rejected,0
660f8d63cf56a208f379bc62,Ethereum),"Moon, Johnson and Wood",edbf3394-5c47-4f83-993a-012c6edd45dc,2003-05-14 00:00:00,2024-04-23 00:00:00,Pull live term institution.,EMP_87,Rejected,0
660f8d63cf56a208f379bc63,Python,Santiago Inc,3ac510fa-6650-4085-a4bd-d611d010c166,2019-04-16 00:00:00,2024-04-20 00:00:00,Eight must better make rather several billion.,EMP_88,Approved,0
660f8d63cf56a208f379bc64,Git,"Zamora, Howard and Watkins",0233c74d-5d77-4633-b63f-a72fb9deb104,1971-09-15 00:00:00,2024-04-13 00:00:00,Enter rise energy since follow.,EMP_89,Rejected,0
660f8d63cf56a208f379bc65,JavaScript,"Becker, Mendoza and Cox",1c17e0e6-2dec-484e-9723-c1b237d2fbe0,1977-10-14 00:00:00,2024-04-08 00:00:00,Author pretty should civil quickly up tonight democratic.,EMP_90,Approved,0
660f8d63cf56a208f379bc66,Kubernetes,Pierce-Medina,2b2f85d5-fb0d-41c7-a40b-a96814e0ac03,1987-08-01 00:00:00,2024-04-26 00:00:00,Imagine per fall wind high issue.,EMP_91,Rejected,0
660f8d63cf56a208f379bc67,Raspberry Pi,"Mendoza, Curtis and Charles",b86981b9-f0e0-42c9-a2d3-0577d8c5a140,2015-08-12 00:00:00,2024-04-20 00:00:00,Artist ten senior rest.,EMP_92,Rejected,0
660f8d63cf56a208f379bc68,RESTful APIs,Dennis Group,29b6bdd1-53af-4350-994f-bc1d7bb1f36a,2020-03-29 00:00:00,2024-05-03 00:00:00,Report the make growth where economic bar.,EMP_93,Approved,0
660f8d63cf56a208f379bc69,Angular,Thomas-Davila,72e9ae48-a940-4a39-bfec-35ba9f3b7acc,1987-04-22 00:00:00,2024-04-26 00:00:00,Goal majority minute lay everything message suffer bad.,EMP_94,Approved,0
660f8d63cf56a208f379bc6a,Figma,"Gross, Anderson and Boone",8855dac8-a761-42cc-9e10-6ff8773a860c,1993-09-29 00:00:00,2024-04-17 00:00:00,Collection ten style reveal couple structure physical.,EMP_95,Approved,0
660f8d63cf56a208f379bc6b,Flask,Nunez Ltd,56a58544-058c-4704-a374-c672e9a07d60,1978-08-27 00:00:00,2024-04-18 00:00:00,Fund final value PM sure.,EMP_96,Rejected,0
660f8d63cf56a208f379bc6c,Git,Gomez-Blevins,579e3e77-cc78-4754-a36d-514282be0f6b,2018-01-02 00:00:00,2024-04-12 00:00:00,Rich back never game manager practice.,EMP_97,Rejected,0
660f8d63cf56a208f379bc6d,Azure,"Barnett, Richardson and Adkins",762b8c36-fdad-4624-b6be-12f09a723444,1980-11-19 00:00:00,2024-04-24 00:00:00,Fire firm information public budget.,EMP_98,Rejected,0
660f8d63cf56a208f379bc6e,Problem-Solving Skills,Williams-Dunn,7944d096-8523-4207-bf86-0ea427279ffa,2003-08-28 00:00:00,2024-04-24 00:00:00,Game direction usually common reveal worker television quite.,EMP_99,Rejected,0
660f8d63cf56a208f379bc6f,Firebase,Molina-Combs,3d483231-c469-4f5a-9044-68cc341b4cf7,1995-06-16 00:00:00,2024-04-30 00:00:00,Receive evening claim information girl identify.,EMP_100,Rejected,0
660f8d63cf56a208f379bc70,Angular,"Jackson, Tapia and Morales",7034b91b-f1d3-4739-b210-b982b3786b3c,1991-08-10 00:00:00,2024-04-26 00:00:00,Commercial space forward though.,EMP_101,Approved,0
